Experiment,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,project_reference,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,SRX,Run,R1,R2,contact,creator,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
p1k_00255,efeU__delmenFentC_citr__1,Pseudogene Repair,efeU,delmenFentC_citr,1,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),,,,,p1k_00257;p1k_00258,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,SRX5036611,SRR8218063,s3://precise-db/raw_data/efeU/SRR8218063_1.fastq.gz,s3://precise-db/raw_data/efeU/SRR8218063_2.fastq.gz,Amitesh Anand,Richard Szubin,True,True,True,True,efeU:delmenFentC_citr,True,True
p1k_00256,efeU__delmenFentC_citr__2,Pseudogene Repair,efeU,delmenFentC_citr,2,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),,,,,p1k_00257;p1k_00258,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,SRX5036612,SRR8218064,s3://precise-db/raw_data/efeU/SRR8218064_1.fastq.gz,s3://precise-db/raw_data/efeU/SRR8218064_2.fastq.gz,Amitesh Anand,Richard Szubin,True,True,True,True,efeU:delmenFentC_citr,True,True
p1k_00257,efeU__delmenFentC__1,Pseudogene Repair,efeU,delmenFentC,1,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00257;p1k_00258,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,SRX5036613,SRR8218065,s3://precise-db/raw_data/efeU/SRR8218065_1.fastq.gz,s3://precise-db/raw_data/efeU/SRR8218065_2.fastq.gz,Amitesh Anand,Richard Szubin,True,True,True,True,efeU:delmenFentC,True,True
p1k_00258,efeU__delmenFentC__2,Pseudogene Repair,efeU,delmenFentC,2,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00257;p1k_00258,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,SRX5036614,SRR8218066,s3://precise-db/raw_data/efeU/SRR8218066_1.fastq.gz,s3://precise-db/raw_data/efeU/SRR8218066_2.fastq.gz,Amitesh Anand,Richard Szubin,True,True,True,True,efeU:delmenFentC,True,True
p1k_00271,misc2__salc_glc__1,Miscellaneous #2,misc2,salc_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,salicylate,,0.22,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/ica__salc__1.R1.fastq.gz,s3://precise-db/raw_data/misc2/ica__salc__1.R2.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:salc_glc,True,True
p1k_00272,misc2__salc_glc__2,Miscellaneous #2,misc2,salc_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,salicylate,,0.22,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/ica__salc__2.R1.fastq.gz,s3://precise-db/raw_data/misc2/ica__salc__2.R2.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:salc_glc,True,True
p1k_00273,misc2__dbcn_glc__1,Miscellaneous #2,misc2,dbcn_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/ica__dbc_glc__1.R1.fastq.gz,s3://precise-db/raw_data/misc2/ica__dbc_glc__1.R2.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:dbcn_glc,True,True
p1k_00274,misc2__dbcn_glc__2,Miscellaneous #2,misc2,dbcn_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/ica__dbc_glc__2.R1.fastq.gz,s3://precise-db/raw_data/misc2/ica__dbc_glc__2.R2.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:dbcn_glc,True,True
p1k_00275,misc2__tyr_glc__1,Miscellaneous #2,misc2,tyr_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL006_S33_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL006_S33_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:tyr_glc,True,True
p1k_00276,misc2__tyr_glc__2,Miscellaneous #2,misc2,tyr_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL007_S34_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL007_S34_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:tyr_glc,True,True
p1k_00277,misc2__arg_cytd__1,Miscellaneous #2,misc2,arg_cytd,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL008_S35_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL008_S35_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:arg_cytd,True,True
p1k_00278,misc2__arg_cytd__2,Miscellaneous #2,misc2,arg_cytd,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL009_S36_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL009_S36_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:arg_cytd,True,True
p1k_00279,misc2__delyheO_pyr__1,Miscellaneous #2,misc2,delyheO_pyr,1,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL003_S30_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL003_S30_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:delyheO_pyr,True,True
p1k_00280,misc2__delyheO_pyr__2,Miscellaneous #2,misc2,delyheO_pyr,2,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,p1k_00001;p1k_00002,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/PAL004_S31_L002_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/PAL004_S31_L002_R2_001.fastq.gz,Anand Sastry,Sibei Xu,True,True,True,True,misc2:delyheO_pyr,True,True
p1k_00281,misc2__dellon_glc__1,Miscellaneous #2,misc2,dellon_glc,1,Escherichia coli K-12 MG1655 del_lon,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00001;p1k_00002,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/EEP_HRS_lon-KO_a_S31_L001_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/EEP_HRS_lon-KO_a_S31_L001_R2_001.fastq.gz,Anand Sastry,Amitesh Anand,True,True,True,True,misc2:dellon_glc,True,True
p1k_00282,misc2__dellon_glc__2,Miscellaneous #2,misc2,dellon_glc,2,Escherichia coli K-12 MG1655 del_lon,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00001;p1k_00002,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/misc2/EEP_HRS_lon-KO_b_S32_L001_R1_001.fastq.gz,s3://precise-db/raw_data/misc2/EEP_HRS_lon-KO_b_S32_L001_R2_001.fastq.gz,Anand Sastry,Amitesh Anand,True,True,True,True,misc2:dellon_glc,True,True
p1k_00293,nquinone__delpdhR__1,Naphthoquinone,nquinone,delpdhR,1,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,p1k_00283;p1k_00284,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1073/pnas.1909987116,GSE135867,SRX6720214,SRR9972892,s3://precise-db/raw_data/nquinone/EEP_HRS_pdhR_1_aerobic_08072018_S33_L008_R1_001.fastq.gz,s3://precise-db/raw_data/nquinone/EEP_HRS_pdhR_1_aerobic_08072018_S33_L008_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,nquinone:delpdhR,True,True
p1k_00294,nquinone__delpdhR__2,Naphthoquinone,nquinone,delpdhR,2,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,p1k_00283;p1k_00284,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1073/pnas.1909987116,GSE135867,SRX6720215,SRR9972893,s3://precise-db/raw_data/nquinone/EEP_HRS_pdhR_2_aerobic_08072018_S34_L008_R1_001.fastq.gz,s3://precise-db/raw_data/nquinone/EEP_HRS_pdhR_2_aerobic_08072018_S34_L008_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,nquinone:delpdhR,True,True
p1k_00317,oxyR__wt_glc__1,OxyR ALE,oxyR,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,p1k_00317;p1k_00318,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/molbev/msz251,GSE135516,SRX6668314,SRR9919224,s3://precise-db/raw_data/oxyR/PAL029_S29_L001_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L002_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L003_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L004_R1_001.fastq.gz,s3://precise-db/raw_data/oxyR/PAL029_S29_L001_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L002_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L003_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL029_S29_L004_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,oxyR:wt_glc,True,True
p1k_00318,oxyR__wt_glc__2,OxyR ALE,oxyR,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,p1k_00317;p1k_00318,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/molbev/msz251,GSE135516,SRX6668315,SRR9919225,s3://precise-db/raw_data/oxyR/PAL030_S30_L001_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L002_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L003_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L004_R1_001.fastq.gz,s3://precise-db/raw_data/oxyR/PAL030_S30_L001_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L002_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L003_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL030_S30_L004_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,oxyR:wt_glc,True,True
p1k_00319,oxyR__wt_h2o2__1,OxyR ALE,oxyR,wt_h2o2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,p1k_00317;p1k_00318,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/molbev/msz251,GSE135516,SRX6668316,SRR9919226,s3://precise-db/raw_data/oxyR/PAL033_S33_L001_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L002_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L003_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L004_R1_001.fastq.gz,s3://precise-db/raw_data/oxyR/PAL033_S33_L001_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L002_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L003_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL033_S33_L004_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,oxyR:wt_h2o2,True,True
p1k_00320,oxyR__wt_h2o2__2,OxyR ALE,oxyR,wt_h2o2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,p1k_00317;p1k_00318,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/molbev/msz251,GSE135516,SRX6668317,SRR9919227,s3://precise-db/raw_data/oxyR/PAL034_S34_L001_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L002_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L003_R1_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L004_R1_001.fastq.gz,s3://precise-db/raw_data/oxyR/PAL034_S34_L001_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L002_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L003_R2_001.fastq.gz;s3://precise-db/raw_data/oxyR/PAL034_S34_L004_R2_001.fastq.gz,Amitesh Anand,Amitesh Anand,True,True,True,True,oxyR:wt_h2o2,True,True
p1k_00357,abx_media__m9_ctrl__1,AntibiotICA,abx_media,m9_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288042,SRR12820309,s3://precise-db/raw_data/abx_media/MIC_HRS_M9cntrlR1_S35_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MIC_HRS_M9cntrlR1_S35_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_ctrl,True,True
p1k_00358,abx_media__m9_ctrl__2,AntibiotICA,abx_media,m9_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288043,SRR12820310,s3://precise-db/raw_data/abx_media/M9cntrlR2_S23_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/M9cntrlR2_S23_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_ctrl,True,True
p1k_00359,abx_media__rpmi_ctrl__1,AntibiotICA,abx_media,rpmi_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288044,SRR12820311,s3://precise-db/raw_data/abx_media/MIC_HRS_RPMIcntrlR1_S36_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MIC_HRS_RPMIcntrlR1_S36_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_ctrl,True,True
p1k_00360,abx_media__rpmi_ctrl__2,AntibiotICA,abx_media,rpmi_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288045,SRR12820312,s3://precise-db/raw_data/abx_media/RPMIcntrlR2_S24_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/RPMIcntrlR2_S24_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_ctrl,True,True
p1k_00361,abx_media__camhb_ctrl__1,AntibiotICA,abx_media,camhb_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288046,SRR12820313,s3://precise-db/raw_data/abx_media/MIC_HRS_MHBcntrlR1_S37_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MIC_HRS_MHBcntrlR1_S37_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,False,True,True,abx_media:camhb_ctrl,True,True
p1k_00362,abx_media__camhb_ctrl__2,AntibiotICA,abx_media,camhb_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,,,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288047,SRR12820314,s3://precise-db/raw_data/abx_media/MIC_HRS_MHBcntrlR2_S38_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MIC_HRS_MHBcntrlR2_S38_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:camhb_ctrl,True,True
p1k_00363,abx_media__m9_mero__1,AntibiotICA,abx_media,m9_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,meropenem(128ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288048,SRR12820315,s3://precise-db/raw_data/abx_media/M9meroR1_S31_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/M9meroR1_S31_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_mero,True,True
p1k_00364,abx_media__m9_mero__2,AntibiotICA,abx_media,m9_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,meropenem(128ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288049,SRR12820316,s3://precise-db/raw_data/abx_media/M9meroR2_S32_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/M9meroR2_S32_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_mero,True,True
p1k_00365,abx_media__rpmi_mero__1,AntibiotICA,abx_media,rpmi_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,meropenem(32ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288050,SRR12820317,s3://precise-db/raw_data/abx_media/RPMImeroR1_S33_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/RPMImeroR1_S33_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_mero,True,True
p1k_00366,abx_media__rpmi_mero__2,AntibiotICA,abx_media,rpmi_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,meropenem(32ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288051,SRR12820318,s3://precise-db/raw_data/abx_media/RPMImeroR2_S34_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/RPMImeroR2_S34_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_mero,True,True
p1k_00367,abx_media__camhb_mero__1,AntibiotICA,abx_media,camhb_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,meropenem(256ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288052,SRR12820319,s3://precise-db/raw_data/abx_media/MHBmeroR1_S35_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MHBmeroR1_S35_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:camhb_mero,True,True
p1k_00368,abx_media__camhb_mero__2,AntibiotICA,abx_media,camhb_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,meropenem(256ug/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288053,SRR12820320,s3://precise-db/raw_data/abx_media/MHBmeroR2_S36_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MHBmeroR2_S36_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:camhb_mero,True,True
p1k_00369,abx_media__m9_trisulf__1,AntibiotICA,abx_media,m9_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,trimethoprim-sulfamethoxazole(131mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288054,SRR12820321,s3://precise-db/raw_data/abx_media/M9TSR1_S37_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/M9TSR1_S37_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_trisulf,True,True
p1k_00370,abx_media__m9_trisulf__2,AntibiotICA,abx_media,m9_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,trimethoprim-sulfamethoxazole(131mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288055,SRR12820322,s3://precise-db/raw_data/abx_media/M9TSR2_S38_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/M9TSR2_S38_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:m9_trisulf,True,True
p1k_00371,abx_media__rpmi_trisulf__1,AntibiotICA,abx_media,rpmi_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288056,SRR12820323,s3://precise-db/raw_data/abx_media/RPMITSR1_S39_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/RPMITSR1_S39_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_trisulf,True,True
p1k_00372,abx_media__rpmi_trisulf__2,AntibiotICA,abx_media,rpmi_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288057,SRR12820324,s3://precise-db/raw_data/abx_media/RPMITSR2_S40_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/RPMITSR2_S40_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:rpmi_trisulf,True,True
p1k_00373,abx_media__camhb_trisulf__1,AntibiotICA,abx_media,camhb_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288058,SRR12820325,s3://precise-db/raw_data/abx_media/MHBTSR1_S41_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MHBTSR1_S41_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:camhb_trisulf,True,True
p1k_00374,abx_media__camhb_trisulf__2,AntibiotICA,abx_media,camhb_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,p1k_00357;p1k_00358,NextSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1128/mSphere.00443-21,GSE159494,SRX9288059,SRR12820326,s3://precise-db/raw_data/abx_media/MHBTSR2_S42_R1_001.fastq.gz,s3://precise-db/raw_data/abx_media/MHBTSR2_S42_R2_001.fastq.gz,Anand Sastry,Julia Xu,True,True,True,True,abx_media:camhb_trisulf,True,True
